#Subj:	10959
#Run:	1
#Age:	24
#Gender:	male
#04-Jun-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
CEVR	   1	 149	   9	   0	1.308554e+03	 124	   0	2.905542e-01	3.612834e+01	1843	fear	fear_7.png	
CEVR	   1	 150	   9	   0	1.315235e+03	 151	   0	2.508232e-01	3.775247e+01	1137	fear	fear_18.png	
CEVR	   1	 151	   9	   0	1.321517e+03	 151	   0	2.394158e-01	3.604234e+01	 891	fear	fear_3.png	
CEVR	   1	 152	   9	   0	1.328221e+03	 146	   0	2.532264e-01	3.700000e+01	1186	fear	fear_19.png	
CEVR	   1	 153	   9	   0	1.335354e+03	  77	   0	4.912747e-01	3.798255e+01	3664	fear	fear_12.png	
CEVR	   1	 154	   9	   0	1.341750e+03	 144	   0	2.530285e-01	3.649394e+01	1182	fear	fear_16.png	
CEVR	   1	 155	   9	   0	1.347419e+03	 149	   0	2.405722e-01	3.579714e+01	 917	fear	fear_2.png	
CEVR	   1	 156	   9	   0	1.353237e+03	 148	 148	2.449404e-01	3.626518e+01	1013	fear	fear_15.png	
CEVR	   1	 157	   9	   0	1.359817e+03	 152	 152	2.425548e-01	3.675745e+01	 961	fear	fear_1.png	
CEVR	   1	 158	   9	   0	1.366807e+03	 152	   0	2.426457e-01	3.700000e+01	 963	fear	fear_13.png	
CEVR	   1	 159	   9	   0	1.373224e+03	 156	   0	2.450331e-01	3.822517e+01	1015	fear	fear_6.png	
CEVR	   1	 160	   9	   0	1.380168e+03	 146	   0	2.474680e-01	3.601013e+01	1067	fear	fear_11.png	
CEVR	   1	 161	   9	   0	1.386057e+03	 145	   0	2.520927e-01	3.649581e+01	1163	fear	fear_17.png	
CEVR	   1	 162	   9	   0	1.392716e+03	 149	   0	2.481794e-01	  37	1082	fear	fear_9.png	
CEVR	   1	 163	   9	   0	1.398749e+03	 172	   0	2.140496e-01	3.678595e+01	 250	fear	fear_8.png	
CEVR	   1	 164	   9	   0	1.406450e+03	 122	   0	2.991453e-01	3.640171e+01	1971	fear	fear_10.png	
CEVR	   1	 165	   9	   0	1.412909e+03	 150	   0	2.492782e-01	3.749856e+01	1105	fear	fear_20.png	
CEVR	   1	 166	   9	   0	1.419792e+03	 110	   0	3.435013e-01	3.768700e+01	2530	fear	fear_14.png	
CEVR	   1	 167	   9	   0	1.426675e+03	  93	  93	3.862213e-01	3.584134e+01	2947	fear	fear_4.png	
CEVR	   1	 168	   9	   0	1.435079e+03	  99	  99	3.919492e-01	3.895975e+01	2996	fear	fear_5.png	
DEV	   1	 169	   8	   0	1.505672e+03	  70	  70	6.132571e-01	4.308193e+01	1154	scram	scram_13.png	
DEV	   1	 170	   8	   0	1.510895e+03	  75	  75	7.528755e-01	5.667416e+01	 546	scram	scram_11.png	
DEV	   1	 171	   8	   0	1.518185e+03	  74	  74	5.286882e-01	3.935169e+01	1606	scram	scram_9.png	
DEV	   1	 172	   8	   0	1.525248e+03	  79	   0	4.717207e-01	3.722681e+01	1975	scram	scram_16.png	
DEV	   1	 173	   8	   0	1.531703e+03	  69	   0	7.133974e-01	4.957044e+01	 706	scram	scram_3.png	
DEV	   1	 174	   8	   0	1.538759e+03	  83	   0	3.577965e-01	2.977204e+01	3018	scram	scram_10.png	
DEV	   1	 175	   8	   0	1.544946e+03	  72	  72	6.291181e-01	4.519109e+01	1078	scram	scram_20.png	
DEV	   1	 176	   8	   0	1.551249e+03	  75	  75	6.219642e-01	4.666092e+01	1112	scram	scram_4.png	
DEV	   1	 177	   8	   0	1.558220e+03	  76	  76	6.359368e-01	4.810914e+01	1046	scram	scram_17.png	
DEV	   1	 178	   8	   0	1.564710e+03	  75	  75	5.872213e-01	4.399973e+01	1284	scram	scram_8.png	
DEV	   1	 179	   8	   0	1.573357e+03	  82	  82	2.967973e-01	2.436589e+01	3790	scram	scram_19.png	
DEV	   1	 180	   8	   0	1.581447e+03	  84	  84	3.204858e-01	2.704434e+01	3482	scram	scram_21.png	
DEV	   1	 181	   8	   0	1.588755e+03	  86	   0	3.174818e-01	2.745528e+01	3521	scram	scram_15.png	
DEV	   1	 182	   8	   0	1.594824e+03	  79	  79	5.574444e-01	4.386806e+01	1442	scram	scram_1.png	
DEV	   1	 183	   8	   0	1.601052e+03	  78	  78	5.368798e-01	4.199600e+01	1558	scram	scram_12.png	
DEV	   1	 184	   8	   0	1.607425e+03	  82	   0	5.220026e-01	4.259785e+01	1646	scram	scram_7.png	
DEV	   1	 185	   8	   0	1.615940e+03	  87	  87	3.012761e-01	2.620079e+01	3732	scram	scram_14.png	
DEV	   1	 186	   8	   0	1.622910e+03	  85	  85	3.095736e-01	2.622688e+01	3624	scram	scram_2.png	
DEV	   1	 187	   8	   0	1.629237e+03	  78	  78	4.742616e-01	3.692104e+01	1957	scram	scram_18.png	
DEV	   1	 188	   8	   0	1.635964e+03	  78	  78	4.025847e-01	3.133821e+01	2543	scram	scram_5.png	
DEV	   1	 189	   8	   0	1.643566e+03	  81	  81	3.505500e-01	2.854812e+01	3104	scram	scram_6.png	
DEV	   1	 190	   8	   0	1.649346e+03	  73	  73	7.240690e-01	5.297802e+01	 662	scram	scram_8.png	
DEV	   1	 191	   8	   0	1.654955e+03	  71	  71	8.121679e-01	5.787180e+01	 318	scram	scram_7.png	
DEV	   1	 192	   8	   0	1.662332e+03	  84	  84	3.383385e-01	2.836117e+01	3254	scram	scram_15.png	
DEV	   1	 193	   8	   0	1.669451e+03	  78	  78	3.650848e-01	2.846964e+01	2934	scram	scram_16.png	
DEV	   1	 194	   8	   0	1.676856e+03	  81	   0	4.062874e-01	3.280122e+01	2508	scram	scram_2.png	
DEV	   1	 195	   8	   0	1.683434e+03	  77	   0	5.206808e-01	3.990430e+01	1654	scram	scram_18.png	
DEV	   1	 196	   8	   0	1.689249e+03	  71	   0	8.094976e-01	5.776065e+01	 328	scram	scram_3.png	
DEV	   1	 197	   8	   0	1.696304e+03	  84	   0	2.967199e-01	2.495364e+01	3791	scram	scram_6.png	
DEV	   1	 198	   8	   0	1.702433e+03	  71	  71	6.128461e-01	4.367251e+01	1156	scram	scram_20.png	
DEV	   1	 199	   8	   0	1.709950e+03	  80	  80	5.417439e-01	4.339237e+01	1530	scram	scram_13.png	
DEV	   1	 200	   8	   0	1.716840e+03	  74	  74	5.169086e-01	3.811475e+01	1677	scram	scram_9.png	
DEV	   1	 201	   8	   0	1.723172e+03	  76	  76	4.741198e-01	3.596355e+01	1958	scram	scram_5.png	
DEV	   1	 202	   8	   0	1.731071e+03	  81	   0	3.515492e-01	2.861839e+01	3092	scram	scram_11.png	
DEV	   1	 203	   8	   0	1.737805e+03	  78	   0	5.034849e-01	3.931372e+01	1761	scram	scram_19.png	
DEV	   1	 204	   8	   0	1.744632e+03	  73	   0	7.035829e-01	5.120147e+01	 747	scram	scram_4.png	
DEV	   1	 205	   8	   0	1.752501e+03	  83	   0	3.563478e-01	2.966774e+01	3035	scram	scram_1.png	
DEV	   1	 206	   8	   0	1.760088e+03	  80	   0	3.216437e-01	2.584391e+01	3467	scram	scram_14.png	
DEV	   1	 207	   8	   0	1.767013e+03	  74	   0	5.758626e-01	4.274153e+01	1343	scram	scram_10.png	
DEV	   1	 208	   8	   0	1.774028e+03	  83	  83	4.050107e-01	3.352329e+01	2520	scram	scram_21.png	
DEV	   1	 209	   8	   0	1.780992e+03	  79	  79	3.970977e-01	3.137257e+01	2596	scram	scram_12.png	
DEV	   1	 210	   8	   0	1.788466e+03	  83	   0	3.925482e-01	3.263656e+01	2641	scram	scram_17.png	
CEVR	   1	 211	   7	   0	1.858695e+03	 145	   0	2.518475e-01	3.649630e+01	1158	happy	happy_21.png	
CEVR	   1	 212	   7	   0	1.864197e+03	 168	 168	2.230835e-01	3.744617e+01	 495	happy	happy_16.png	
CEVR	   1	 213	   7	   0	1.870245e+03	 164	   0	2.267157e-01	3.722672e+01	 588	happy	happy_9.png	
CEVR	   1	 214	   7	   0	1.876662e+03	 112	 112	3.428647e-01	3.837146e+01	2523	happy	happy_10.png	
CEVR	   1	 215	   7	   0	1.884190e+03	 107	   0	3.448735e-01	3.700000e+01	2545	happy	happy_8.png	
CEVR	   1	 216	   7	   0	1.890890e+03	 137	   0	2.693428e-01	3.700000e+01	1492	happy	happy_7.png	
CEVR	   1	 217	   7	   0	1.898642e+03	  81	   0	4.454764e-01	3.610905e+01	3393	happy	happy_13.png	
CEVR	   1	 218	   7	   0	1.904853e+03	 160	 160	2.310849e-01	  37	 696	happy	happy_14.png	
CEVR	   1	 219	   7	   0	1.910994e+03	 161	   0	2.260429e-01	3.632187e+01	 571	happy	happy_17.png	
CEVR	   1	 220	   7	   0	1.918120e+03	 159	 159	2.329137e-01	  37	 740	happy	happy_20.png	
CEVR	   1	 221	   7	   0	1.924591e+03	 103	   0	3.527649e-01	3.629447e+01	2629	happy	happy_6.png	
CEVR	   1	 222	   7	   0	1.931103e+03	 105	   0	3.418691e-01	3.597439e+01	2512	happy	happy_1.png	
CEVR	   1	 223	   7	   0	1.937916e+03	 157	   0	2.317881e-01	3.630464e+01	 713	happy	happy_19.png	
