#Subj:	11059
#Run:	1
#Age:	21
#Gender:	female
#15-Apr-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
CEVR	   1	 166	   9	   0	1.805999e+03	  98	   0	3.942161e-01	3.857686e+01	3015	fear	fear_14.png	
CEVR	   1	 167	   9	   0	1.813121e+03	  75	   0	4.613466e-01	3.469327e+01	3493	fear	fear_4.png	
CEVR	   1	 168	   9	   0	1.820520e+03	 151	   0	2.470431e-01	3.724704e+01	1058	fear	fear_5.png	
DEV	   1	 169	   8	   0	1.897055e+03	  84	   0	2.849870e-01	2.406055e+01	3941	scram	scram_13.png	
DEV	   1	 170	   8	   0	1.902581e+03	  78	  78	6.223825e-01	4.855257e+01	1110	scram	scram_11.png	
DEV	   1	 171	   8	   0	1.910019e+03	  79	   0	4.801372e-01	3.778393e+01	1916	scram	scram_9.png	
DEV	   1	 172	   8	   0	1.916542e+03	  75	   0	6.667358e-01	4.988185e+01	 906	scram	scram_16.png	
DEV	   1	 173	   8	   0	1.923362e+03	  79	   0	5.482686e-01	4.327498e+01	1493	scram	scram_3.png	
DEV	   1	 174	   8	   0	1.929982e+03	  76	   0	4.552399e-01	3.476187e+01	2096	scram	scram_10.png	
DEV	   1	 175	   8	   0	1.935841e+03	  66	  66	7.980856e-01	5.248489e+01	 371	scram	scram_20.png	
DEV	   1	 176	   8	   0	1.941921e+03	  74	  74	7.455842e-01	5.480567e+01	 575	scram	scram_4.png	
DEV	   1	 177	   8	   0	1.949878e+03	  77	   0	6.847994e-01	5.294225e+01	 827	scram	scram_17.png	
DEV	   1	 178	   8	   0	1.956374e+03	  79	  79	5.950847e-01	4.684806e+01	1244	scram	scram_8.png	
DEV	   1	 179	   8	   0	1.964022e+03	  82	   0	5.063151e-01	4.152281e+01	1743	scram	scram_19.png	
DEV	   1	 180	   8	   0	1.971400e+03	  74	  74	4.664334e-01	3.454318e+01	2013	scram	scram_21.png	
DEV	   1	 181	   8	   0	1.978288e+03	  85	   0	3.943563e-01	3.355429e+01	2623	scram	scram_15.png	
DEV	   1	 182	   8	   0	1.985217e+03	  85	  85	3.495544e-01	2.987627e+01	3116	scram	scram_1.png	
