#Subj:	11027
#Run:	1
#Age:	15
#Gender:	male
#16-Apr-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
CEVR	   1	 133	   9	   0	1.307048e+03	 169	   0	2.233529e-01	3.767006e+01	 502	fear	fear_11.png	
CEVR	   1	 134	   9	   0	1.314235e+03	 135	 135	2.683382e-01	3.619499e+01	1474	fear	fear_8.png	
CEVR	   1	 135	   9	   0	1.321072e+03	 144	 144	2.639087e-01	3.805563e+01	1393	fear	fear_6.png	
CEVR	   1	 136	   9	   0	1.328330e+03	 106	 106	3.504736e-01	  37	2605	fear	fear_18.png	
CEVR	   1	 137	   9	   0	1.335240e+03	 141	   0	2.710906e-01	3.835545e+01	1523	fear	fear_13.png	
CEVR	   1	 138	   9	   0	1.342082e+03	  83	   0	4.450172e-01	3.700000e+01	3390	fear	fear_1.png	
CEVR	   1	 139	   9	   0	1.348658e+03	 159	   0	2.265174e-01	3.609393e+01	 583	fear	fear_3.png	
CEVR	   1	 140	   9	   0	1.354492e+03	 164	 164	2.189719e-01	3.590514e+01	 386	fear	fear_20.png	
CEVR	   1	 141	   9	   0	1.359886e+03	 166	 166	2.231604e-01	3.700000e+01	 497	fear	fear_17.png	
CEVR	   1	 142	   9	   0	1.366550e+03	 171	   0	2.205381e-01	3.766161e+01	 428	fear	fear_19.png	
CEVR	   1	 143	   9	   0	1.372483e+03	 160	 160	2.343043e-01	3.746861e+01	 773	fear	fear_12.png	
CEVR	   1	 144	   9	   0	1.379295e+03	 150	   0	2.500966e-01	3.750019e+01	1122	fear	fear_7.png	
CEVR	   1	 145	   9	   0	1.385179e+03	 148	   0	2.581224e-01	3.829061e+01	1283	fear	fear_9.png	
CEVR	   1	 146	   9	   0	1.391707e+03	 139	   0	2.721160e-01	3.781635e+01	1541	fear	fear_4.png	
CEVR	   1	 147	   9	   0	1.398316e+03	 113	   0	3.236691e-01	3.667633e+01	2299	fear	fear_14.png	
CEVR	   1	 148	   9	   0	1.405304e+03	 151	 151	2.385338e-01	3.604586e+01	 871	fear	fear_21.png	
CEVR	   1	 149	   9	   0	1.411624e+03	 155	   0	2.335016e-01	3.629950e+01	 754	fear	fear_7.png	
CEVR	   1	 150	   9	   0	1.418454e+03	 138	   0	2.741321e-01	3.782240e+01	1576	fear	fear_18.png	
CEVR	   1	 151	   9	   0	1.425546e+03	 100	   0	3.555739e-01	3.557770e+01	2658	fear	fear_3.png	
CEVR	   1	 152	   9	   0	1.432451e+03	 132	   0	2.810330e-01	  37	1692	fear	fear_19.png	
CEVR	   1	 153	   9	   0	1.438455e+03	 139	   0	2.709772e-01	3.754195e+01	1521	fear	fear_12.png	
CEVR	   1	 154	   9	   0	1.444615e+03	 155	   0	2.354117e-01	3.652918e+01	 799	fear	fear_16.png	
CEVR	   1	 155	   9	   0	1.450570e+03	 130	   0	2.732644e-01	3.563368e+01	1561	fear	fear_2.png	
CEVR	   1	 156	   9	   0	1.457112e+03	 103	 103	3.497164e-01	3.595085e+01	2597	fear	fear_15.png	
CEVR	   1	 157	   9	   0	1.464161e+03	 122	 122	3.019352e-01	3.669806e+01	2011	fear	fear_1.png	
CEVR	   1	 158	   9	   0	1.471647e+03	 121	   0	3.045626e-01	3.700000e+01	2048	fear	fear_13.png	
CEVR	   1	 159	   9	   0	1.477866e+03	 164	   0	2.332913e-01	3.816646e+01	 749	fear	fear_6.png	
CEVR	   1	 160	   9	   0	1.485229e+03	 119	   0	3.003943e-01	3.579842e+01	1989	fear	fear_11.png	
CEVR	   1	 161	   9	   0	1.491619e+03	 113	   0	3.229426e-01	3.635411e+01	2290	fear	fear_17.png	
CEVR	   1	 162	   9	   0	1.497911e+03	 166	   0	2.230835e-01	  37	 495	fear	fear_9.png	
CEVR	   1	 163	   9	   0	1.504903e+03	 114	   0	3.220592e-01	3.667794e+01	2279	fear	fear_8.png	
CEVR	   1	 164	   9	   0	1.511917e+03	 158	   0	2.306733e-01	3.653865e+01	 686	fear	fear_10.png	
CEVR	   1	 165	   9	   0	1.518195e+03	 157	   0	2.383143e-01	3.747663e+01	 866	fear	fear_20.png	
CEVR	   1	 166	   9	   0	1.524163e+03	 160	   0	2.338389e-01	3.746768e+01	 762	fear	fear_14.png	
CEVR	   1	 167	   9	   0	1.530355e+03	 131	 131	2.770053e-01	3.616898e+01	1625	fear	fear_4.png	
CEVR	   1	 168	   9	   0	1.538409e+03	 116	 116	3.334192e-01	3.866710e+01	2416	fear	fear_5.png	
DEV	   1	 169	   8	   0	1.610208e+03	  72	   0	5.365348e-01	3.875456e+01	1560	scram	scram_13.png	
DEV	   1	 170	   8	   0	1.616116e+03	  83	   0	4.865808e-01	4.015479e+01	1872	scram	scram_11.png	
DEV	   1	 171	   8	   0	1.623807e+03	  78	  78	4.100554e-01	3.183027e+01	2473	scram	scram_9.png	
DEV	   1	 172	   8	   0	1.631284e+03	  82	   0	3.764709e-01	3.073057e+01	2808	scram	scram_16.png	
DEV	   1	 173	   8	   0	1.638075e+03	  74	   0	5.489806e-01	4.057625e+01	1489	scram	scram_3.png	
DEV	   1	 174	   8	   0	1.645553e+03	  85	   0	2.923692e-01	2.491635e+01	3847	scram	scram_10.png	
DEV	   1	 175	   8	   0	1.652663e+03	  79	   0	3.658792e-01	2.888840e+01	2925	scram	scram_20.png	
DEV	   1	 176	   8	   0	1.658774e+03	  73	  73	7.078762e-01	5.142529e+01	 729	scram	scram_4.png	
DEV	   1	 177	   8	   0	1.665762e+03	  76	  76	6.318782e-01	4.787050e+01	1065	scram	scram_17.png	
DEV	   1	 178	   8	   0	1.672414e+03	  76	   0	5.297021e-01	4.047276e+01	1600	scram	scram_8.png	
DEV	   1	 179	   8	   0	1.679707e+03	  73	  73	6.372245e-01	4.627295e+01	1040	scram	scram_19.png	
DEV	   1	 180	   8	   0	1.686685e+03	  76	  76	6.055034e-01	4.629309e+01	1192	scram	scram_21.png	
DEV	   1	 181	   8	   0	1.692754e+03	  78	   0	6.378695e-01	4.949813e+01	1037	scram	scram_15.png	
DEV	   1	 182	   8	   0	1.698780e+03	  78	  78	5.794893e-01	4.527452e+01	1324	scram	scram_1.png	
DEV	   1	 183	   8	   0	1.704752e+03	  76	  76	6.355082e-01	4.808400e+01	1048	scram	scram_12.png	
DEV	   1	 184	   8	   0	1.711808e+03	  86	   0	3.625433e-01	3.120061e+01	2963	scram	scram_7.png	
DEV	   1	 185	   8	   0	1.718957e+03	  77	  77	6.535654e-01	5.043944e+01	 965	scram	scram_14.png	
DEV	   1	 186	   8	   0	1.724734e+03	  77	  77	5.996656e-01	4.593799e+01	1221	scram	scram_2.png	
DEV	   1	 187	   8	   0	1.730948e+03	  77	  77	5.131782e-01	3.942863e+01	1700	scram	scram_18.png	
DEV	   1	 188	   8	   0	1.736989e+03	  72	  72	6.071259e-01	4.396291e+01	1184	scram	scram_5.png	
DEV	   1	 189	   8	   0	1.743604e+03	  74	  74	6.215464e-01	4.601488e+01	1114	scram	scram_6.png	
DEV	   1	 190	   8	   0	1.750001e+03	  79	  79	4.957542e-01	3.930556e+01	1811	scram	scram_8.png	
DEV	   1	 191	   8	   0	1.756808e+03	  83	   0	3.900625e-01	3.245897e+01	2666	scram	scram_7.png	
DEV	   1	 192	   8	   0	1.763840e+03	  82	  82	4.018518e-01	3.289724e+01	2550	scram	scram_15.png	
DEV	   1	 193	   8	   0	1.769983e+03	  70	  70	6.562218e-01	4.600342e+01	 953	scram	scram_16.png	
DEV	   1	 194	   8	   0	1.776758e+03	  76	   0	5.938968e-01	4.499116e+01	1250	scram	scram_2.png	
DEV	   1	 195	   8	   0	1.783390e+03	  77	   0	5.059994e-01	3.897106e+01	1745	scram	scram_18.png	
DEV	   1	 196	   8	   0	1.789933e+03	  80	   0	4.995955e-01	4.005972e+01	1786	scram	scram_3.png	
DEV	   1	 197	   8	   0	1.795463e+03	  73	  73	7.009713e-01	5.106450e+01	 758	scram	scram_6.png	
DEV	   1	 198	   8	   0	1.801856e+03	  73	   0	5.281824e-01	3.879273e+01	1609	scram	scram_20.png	
DEV	   1	 199	   8	   0	1.809404e+03	  80	  80	5.336152e-01	4.285258e+01	1577	scram	scram_13.png	
DEV	   1	 200	   8	   0	1.816588e+03	  76	  76	4.387743e-01	3.326370e+01	2225	scram	scram_9.png	
DEV	   1	 201	   8	   0	1.822505e+03	  72	  72	6.306026e-01	4.527285e+01	1071	scram	scram_5.png	
DEV	   1	 202	   8	   0	1.829295e+03	  72	  72	6.808712e-01	4.930959e+01	 844	scram	scram_11.png	
DEV	   1	 203	   8	   0	1.835943e+03	  77	   0	5.363625e-01	4.142629e+01	1561	scram	scram_19.png	
DEV	   1	 204	   8	   0	1.844447e+03	  85	   0	2.784419e-01	2.355674e+01	4023	scram	scram_4.png	
DEV	   1	 205	   8	   0	1.852895e+03	  86	   0	2.785224e-01	2.384148e+01	4022	scram	scram_1.png	
DEV	   1	 206	   8	   0	1.860375e+03	  80	   0	3.422755e-01	2.727940e+01	3205	scram	scram_14.png	
DEV	   1	 207	   8	   0	1.867024e+03	  71	  71	7.073979e-01	4.998565e+01	 731	scram	scram_10.png	
DEV	   1	 208	   8	   0	1.874460e+03	  85	  85	3.295684e-01	2.804683e+01	3365	scram	scram_21.png	
DEV	   1	 209	   8	   0	1.880526e+03	  71	  71	6.859590e-01	4.889365e+01	 822	scram	scram_12.png	
DEV	   1	 210	   8	   0	1.888370e+03	  85	   0	3.335751e-01	2.834569e+01	3314	scram	scram_17.png	
CEVR	   1	 211	   7	   0	1.958460e+03	 131	   0	2.781357e-01	3.644373e+01	1644	happy	happy_21.png	
CEVR	   1	 212	   7	   0	1.964175e+03	 157	 157	2.385777e-01	3.747716e+01	 872	happy	happy_16.png	
CEVR	   1	 213	   7	   0	1.970197e+03	 166	   0	2.240097e-01	3.722401e+01	 519	happy	happy_9.png	
CEVR	   1	 214	   7	   0	1.975692e+03	 165	 165	2.304681e-01	3.792187e+01	 681	happy	happy_10.png	
CEVR	   1	 215	   7	   0	1.982306e+03	 159	   0	2.320373e-01	  37	 719	happy	happy_8.png	
CEVR	   1	 216	   7	   0	1.988701e+03	 155	   0	2.390181e-01	  37	 882	happy	happy_7.png	
CEVR	   1	 217	   7	   0	1.995492e+03	 137	   0	2.665706e-01	3.646686e+01	1442	happy	happy_13.png	
CEVR	   1	 218	   7	   0	2.001754e+03	 157	 157	2.353690e-01	  37	 798	happy	happy_14.png	
CEVR	   1	 219	   7	   0	2.007839e+03	 164	   0	2.217086e-01	3.633487e+01	 459	happy	happy_17.png	
CEVR	   1	 220	   7	   0	2.014935e+03	 161	 161	2.304270e-01	  37	 680	happy	happy_20.png	
CEVR	   1	 221	   7	   0	2.020284e+03	 167	   0	2.189719e-01	3.656206e+01	 386	happy	happy_6.png	
CEVR	   1	 222	   7	   0	2.026048e+03	 148	   0	2.451259e-01	3.626462e+01	1017	happy	happy_1.png	
CEVR	   1	 223	   7	   0	2.032990e+03	 150	   0	2.416045e-01	3.627519e+01	 940	happy	happy_19.png	
CEVR	   1	 224	   7	   0	2.039125e+03	 117	   0	3.115977e-01	3.637680e+01	2144	happy	happy_2.png	
CEVR	   1	 225	   7	   0	2.045736e+03	 151	   0	2.400816e-01	3.627976e+01	 906	happy	happy_11.png	
