#Subj:	10997
#Run:	1
#Age:	15
#Gender:	female
#10-May-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
CEVR	1	222	7	0	1.841904e+03	166	0	2.190090e-01	3.634297e+01	387	happy	happy_1.png
CEVR	1	223	7	0	1.848498e+03	169	0	2.147239e-01	3.635583e+01	269	happy	happy_19.png
CEVR	1	224	7	0	1.854006e+03	152	0	2.397704e-01	3.652046e+01	899	happy	happy_2.png
CEVR	1	225	7	0	1.861231e+03	116	116	3.107006e-01	3.606790e+01	2132	happy	happy_11.png
CEVR	1	226	7	0	1.869475e+03	91	0	3.887721e-01	3.544491e+01	2969	happy	happy_3.png
CEVR	1	227	7	0	1.875883e+03	162	0	2.310849e-01	3.746217e+01	696	happy	happy_5.png
CEVR	1	228	7	0	1.881963e+03	149	0	2.461509e-01	3.675385e+01	1039	happy	happy_12.png
CEVR	1	229	7	0	1.887083e+03	166	0	2.241260e-01	3.722413e+01	522	happy	happy_18.png
CEVR	1	230	7	0	1.893136e+03	170	0	2.189719e-01	3.721897e+01	386	happy	happy_4.png
CEVR	1	231	7	0	1.900675e+03	93	0	3.847296e-01	3.584581e+01	2934	happy	happy_15.png
CEVR	1	232	7	0	1.907585e+03	146	146	2.489427e-01	3.625317e+01	1098	happy	happy_20.png
CEVR	1	233	7	0	1.913962e+03	169	0	2.201632e-01	3.722016e+01	418	happy	happy_15.png
CEVR	1	234	7	0	1.920274e+03	149	0	2.491343e-01	37	1102	happy	happy_2.png
CEVR	1	235	7	0	1.926638e+03	154	0	2.446628e-01	3.773399e+01	1007	happy	happy_8.png
CEVR	1	236	7	0	1.933434e+03	151	0	2.476099e-01	3.749522e+01	1070	happy	happy_18.png
CEVR	1	237	7	0	1.940275e+03	156	0	2.424186e-01	3.772726e+01	958	happy	happy_21.png
CEVR	1	238	7	0	1.946259e+03	148	0	2.461977e-01	3.650760e+01	1040	happy	happy_12.png
CEVR	1	239	7	0	1.953311e+03	124	0	2.998379e-01	3.729984e+01	1981	happy	happy_4.png
CEVR	1	240	7	0	1.959302e+03	177	0	2.142266e-01	3.785691e+01	255	happy	happy_13.png
CEVR	1	241	7	0	1.967292e+03	68	68	5.300860e-01	3.593983e+01	3857	happy	happy_19.png
CEVR	1	242	7	0	1.975154e+03	70	0	5.589124e-01	3.923565e+01	3983	happy	happy_11.png
CEVR	1	243	7	0	1.980665e+03	172	0	2.156895e-01	37	296	happy	happy_16.png
CEVR	1	244	7	0	1.988266e+03	65	0	5.682317e-01	3.700000e+01	4021	happy	happy_6.png
CEVR	1	245	7	0	1.994730e+03	151	0	2.444319e-01	37	1002	happy	happy_17.png
CEVR	1	246	7	0	2.001123e+03	121	0	3.054966e-01	3.700000e+01	2061	happy	happy_14.png
CEVR	1	247	7	0	2.009061e+03	93	93	3.859911e-01	3.584203e+01	2945	happy	happy_7.png
CEVR	1	248	7	0	2.016544e+03	84	84	4.225122e-01	3.530995e+01	3235	happy	happy_9.png
CEVR	1	249	7	0	2.023357e+03	90	0	4.044347e-01	3.659557e+01	3098	happy	happy_1.png
CEVR	1	250	7	0	2.030051e+03	172	0	2.144750e-01	3.678553e+01	262	happy	happy_10.png
CEVR	1	251	7	0	2.037065e+03	121	0	3.081866e-01	3.730819e+01	2098	happy	happy_3.png
CEVR	1	252	7	0	2.043807e+03	151	0	2.516029e-01	3.800641e+01	1153	happy	happy_5.png
#10-May-2013
IEV	2	253	6	0	1.064901e+01	22	22	8.858129e-01	1.941555e+01	685	scram	scram_3.png
IEV	2	254	6	0	1.658690e+01	18	18	8.910578e-01	1.582755e+01	548	scram	scram_17.png
IEV	2	255	6	0	2.166120e+01	16	16	8.947270e-01	1.422306e+01	422	scram	scram_18.png
IEV	2	256	6	0	2.770197e+01	17	17	8.908561e-01	1.497416e+01	554	scram	scram_2.png
IEV	2	257	6	0	3.424838e+01	20	20	8.967116e-01	1.829624e+01	332	scram	scram_13.png
